actual,proposed
472.8938903808594,20.64984130859375
469.4833679199219,22.93662452697754
466.0728454589844,25.113073348999023
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
206.4216766357422,0.0
230.29510498046875,0.0
254.16851806640625,0.0
271.22088623046875,0.0
291.68377685546875,0.0
308.73626708984375,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.6443513035774231
0.0,1.5372098684310913
0.0,2.4404892921447754
0.0,3.331408977508545
0.0,4.210444450378418
0.0,5.010907173156738
0.0,5.780582904815674
0.0,6.543037414550781
0.0,7.253785133361816
0.0,7.937196254730225
0.0,8.594322204589844
0.0,9.203792572021484
0.0,9.78982162475586
0.0,10.375693321228027
0.0,10.939030647277832
0.0,11.48070240020752
0.0,12.00153923034668
0.0,12.54710865020752
0.0,13.02692985534668
0.0,13.443535804748535
0.0,13.866497993469238
0.0,14.273192405700684
0.0,14.664244651794434
0.0,15.040255546569824
0.0,15.379426002502441
0.0,15.6831693649292
0.0,15.952848434448242
0.0,16.212154388427734
0.0,16.439105987548828
0.0,16.657329559326172
0.0,16.844776153564453
0.0,17.00263214111328
0.0,17.154417037963867
0.0,17.300365447998047
0.0,17.46308135986328
0.0,17.619537353515625
0.0,17.769977569580078
0.0,17.892250061035156
0.0,18.03219985961914
0.0,18.166767120361328
0.0,18.296159744262695
0.0,18.420576095581055
0.0,18.540206909179688
0.0,18.655235290527344
0.0,18.743459701538086
0.0,18.828289031982422
0.0,18.90985679626465
0.0,18.96590805053711
0.0,19.01980209350586
0.0,19.094003677368164
0.0,19.14297103881836
0.0,19.167673110961914
0.0,19.169044494628906
0.0,19.125598907470703
0.0,19.039060592651367
0.0,18.9334716796875
0.0,18.83194351196289
0.0,18.711936950683594
0.0,18.596548080444336
0.0,18.463214874267578
0.0,18.3126277923584
0.0,18.16783332824707
0.0,18.0733699798584
0.0,17.937776565551758
0.0,17.785017013549805
0.0,17.615751266479492
0.0,17.475378036499023
0.0,17.29564094543457
0.0,17.122817993164062
0.0,16.956640243530273
0.0,16.774473190307617
0.0,16.57693099975586
0.0,16.40936851501465
0.0,16.24825096130371
0.0,16.09333038330078
0.0,15.899603843688965
0.0,15.71332836151123
0.0,15.48945426940918
0.0,15.251810073852539
0.0,15.000925064086914
0.0,14.73730754852295
0.0,14.4838285446167
0.0,14.240099906921387
0.0,13.983362197875977
0.0,13.714118957519531
0.0,13.455229759216309
0.0,13.183917045593262
0.0,12.878276824951172
0.0,12.562010765075684
0.0,12.257908821105957
0.0,12.010265350341797
0.0,11.794527053833008
0.0,11.564705848693848
0.0,11.34372329711914
0.0,11.131239891052246
0.0,10.926929473876953
0.0,10.75285816192627
0.0,10.585482597351074
0.0,10.402162551879883
0.0,10.203513145446777
0.0,10.012504577636719
0.0,9.784078598022461
0.0,9.519675254821777
0.0,9.265440940856934
0.0,9.043366432189941
0.0,8.852214813232422
0.0,8.668416023254395
0.0,8.514067649841309
0.0,8.410417556762695
0.0,8.31075382232666
0.0,8.192543029785156
0.0,8.078879356384277
0.0,7.947205543518066
0.0,7.798214435577393
0.0,7.654953479766846
0.0,7.539584636688232
0.0,7.339125633239746
0.0,7.079233646392822
0.0,6.7621917724609375
0.0,6.4125823974609375
0.0,6.054037570953369
0.0,5.731664657592773
0.0,5.466452598571777
0.0,5.2114410400390625
0.0,4.8990936279296875
0.0,4.553996562957764
0.0,4.1997904777526855
0.0,3.85920786857605
0.0,3.509342908859253
0.0,3.1505541801452637
0.0,2.7831833362579346
0.0,2.474703788757324
0.0,2.178088665008545
0.0,1.870502233505249
0.0,1.597125768661499
0.0,1.3566455841064453
0.0,1.1254146099090576
0.0,0.9254589080810547
0.0,0.7555755972862244
0.0,0.6369897723197937
0.0,0.5677266120910645
0.0,0.5235092043876648
0.0,0.5033742189407349
0.0,0.5287772417068481
0.0,0.5979648232460022
0.0,0.6868731379508972
0.0,0.8171254992485046
0.0,1.0095114707946777
0.0,1.2392616271972656
0.0,1.482556939125061
0.0,1.7388765811920166
0.0,2.0077195167541504
0.0,2.2886040210723877
0.0,2.6034469604492188
0.0,2.9733259677886963
0.0,3.3961222171783447
0.0,3.869802474975586
0.0,4.392407417297363
0.0,4.917294025421143
0.0,5.4443745613098145
0.0,5.995946407318115
0.0,6.526303768157959
0.0,7.081024646759033
0.0,7.614409923553467
0.0,8.194425582885742
0.0,8.796896934509277
0.0,9.420957565307617
0.0,10.021016120910645
0.0,10.620376586914062
0.0,11.219067573547363
0.0,11.794731140136719
0.0,12.348254203796387
0.0,12.880488395690918
0.0,13.369869232177734
0.0,13.840428352355957
0.0,14.270506858825684
0.0,14.684043884277344
0.0,15.081676483154297
0.0,15.464015007019043
0.0,15.854029655456543
0.0,16.22904396057129
0.0,16.612016677856445
0.0,16.98025894165039
0.0,17.31195640563965
0.0,17.653278350830078
0.0,18.003854751586914
0.0,18.3409481048584
0.0,18.7098388671875
0.0,19.06454086303711
0.0,19.427980422973633
0.0,19.777442932128906
0.0,20.091083526611328
0.0,20.37027931213379
0.0,20.616355895996094
0.0,20.875349044799805
0.0,21.124380111694336
0.0,21.363834381103516
0.0,21.638839721679688
0.0,21.925649642944336
0.0,22.156667709350586
0.0,22.33403778076172
0.0,22.50458335876465
0.0,22.646188735961914
0.0,22.759965896606445
0.0,22.846986770629883
0.0,22.953041076660156
0.0,23.055015563964844
0.0,23.130687713623047
0.0,23.158687591552734
0.0,23.185609817504883
0.0,23.189115524291992
0.0,23.147722244262695
0.0,23.0407772064209
0.0,22.915565490722656
0.0,22.772785186767578
0.0,22.590734481811523
0.0,22.3933048248291
0.0,22.225849151611328
0.0,22.042451858520508
0.0,21.86610984802246
0.0,21.67416763305664
0.0,21.489606857299805
0.0,21.33452796936035
0.0,21.18541145324707
0.0,21.019649505615234
0.0,20.815502166748047
0.0,20.552061080932617
0.0,20.253990173339844
0.0,19.92262077331543
0.0,19.51447105407715
0.0,19.054872512817383
0.0,18.523427963256836
0.0,17.945276260375977
0.0,17.322219848632812
0.0,16.63359832763672
0.0,15.9266996383667
0.0,15.224608421325684
0.0,14.482376098632812
0.0,13.679165840148926
0.0,12.862085342407227
0.0,12.054048538208008
0.0,11.209946632385254
0.0,10.37592887878418
0.0,9.52922534942627
0.0,8.670323371887207
0.0,7.844455718994141
0.0,7.050352573394775
0.0,6.264411926269531
0.0,5.4639363288879395
0.0,4.694248199462891
0.0,3.9765453338623047
0.0,3.308828115463257
0.0,2.6891720294952393
0.0,2.1157307624816895
0.0,1.5867267847061157
0.0,1.1228326559066772
0.0,0.7439240217208862
0.0,0.44673407077789307
0.0,0.20573806762695312
0.0,0.04115455970168114
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.04508552327752113
0.0,0.17764019966125488
0.0,0.37224194407463074
0.0,0.6712659597396851
0.0,1.0483142137527466
0.0,1.5451494455337524
0.0,2.134782552719116
0.0,2.791264533996582
0.0,3.5120222568511963
0.0,4.2722039222717285
0.0,5.047909736633301
0.0,5.838543891906738
0.0,6.643532752990723
0.0,7.462324142456055
0.0,8.24962329864502
0.0,9.00664234161377
0.0,9.73454475402832
0.0,10.412069320678711
0.0,11.018771171569824
0.0,11.579756736755371
0.0,12.096784591674805
0.0,12.571544647216797
0.0,13.00566577911377
0.0,13.378325462341309
0.0,13.71427059173584
0.0,14.037294387817383
0.0,14.37027645111084
0.0,14.645687103271484
0.0,14.865744590759277
0.0,15.099717140197754
0.0,15.369454383850098
0.0,15.628817558288574
0.0,15.855823516845703
0.0,16.051715850830078
0.0,16.240076065063477
0.0,16.443571090698242
0.0,16.661623001098633
0.0,16.89366912841797
0.0,17.16155242919922
0.0,17.41913414001465
0.0,17.66680908203125
0.0,17.904958724975586
0.0,18.156326293945312
0.0,18.398027420043945
0.0,18.652814865112305
0.0,18.87541961669922
0.0,19.06708335876465
0.0,19.251375198364258
0.0,19.428579330444336
0.0,19.598966598510742
0.0,19.71803855895996
0.0,19.78776741027832
0.0,19.81005096435547
0.0,19.831478118896484
0.0,19.784936904907227
0.0,19.740184783935547
0.0,19.65239143371582
0.0,19.523212432861328
0.0,19.39900016784668
0.0,19.257184982299805
0.0,19.143207550048828
0.0,19.033611297607422
0.0,18.883468627929688
0.0,18.739099502563477
0.0,18.600282669067383
0.0,18.466806411743164
0.0,18.338462829589844
0.0,18.125530242919922
0.0,17.87602424621582
0.0,17.54659080505371
0.0,17.14029884338379
0.0,16.6824893951416
0.0,16.17514419555664
0.0,15.620169639587402
0.0,15.019393920898438
0.0,14.374579429626465
0.0,13.709803581237793
0.0,13.04821491241455
0.0,12.32254695892334
0.0,11.557642936706543
0.0,10.777395248413086
0.0,9.982396125793457
0.0,9.195591926574707
0.0,8.371903419494629
0.0,7.55751371383667
0.0,6.7520670890808105
0.0,5.932835578918457
0.0,5.122730731964111
0.0,4.276640892028809
0.0,3.44071102142334
0.0,2.6145505905151367
0.0,1.8425471782684326
0.0,1.1002362966537476
0.0,0.38647589087486267
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.41021156311035156
0.0,1.0211162567138672
0.0,1.6532862186431885
0.0,2.328287363052368
0.0,3.0444703102111816
0.0,3.7778711318969727
0.0,4.505445957183838
0.0,5.227419376373291
0.0,5.966385841369629
0.0,6.721693992614746
0.0,7.470334053039551
0.0,8.190179824829102
0.0,8.9047212600708
0.0,9.61416244506836
0.0,10.273934364318848
0.0,10.908331871032715
0.0,11.54071044921875
0.0,12.171149253845215
0.0,12.754958152770996
0.0,13.293931007385254
0.0,13.812173843383789
0.0,14.332866668701172
0.0,14.811150550842285
0.0,15.293420791625977
0.0,15.712379455566406
0.0,16.137605667114258
0.0,16.546476364135742
0.0,16.939620971679688
0.0,17.295263290405273
0.0,17.659610748291016
0.0,17.987560272216797
0.0,18.325279235839844
0.0,18.627628326416016
0.0,18.87358283996582
0.0,19.110078811645508
0.0,19.270336151123047
0.0,19.40204620361328
0.0,19.506309509277344
0.0,19.561800003051758
0.0,19.65991973876953
0.0,19.731882095336914
0.0,19.80107879638672
0.0,19.80046844482422
0.0,19.84464454650879
0.0,19.909503936767578
0.0,19.927104949951172
0.0,19.921649932861328
0.0,19.91640281677246
0.0,19.88897705078125
0.0,19.86260414123535
0.0,19.837247848510742
0.0,19.790483474731445
0.0,19.72313690185547
0.0,19.635997772216797
0.0,19.55221176147461
0.0,19.449264526367188
0.0,19.327898025512695
0.0,19.188817977905273
0.0,19.01032257080078
0.0,18.81631088256836
0.0,18.652143478393555
0.0,18.471908569335938
0.0,18.29860496520996
0.0,18.131967544555664
0.0,17.949357986450195
0.0,17.751392364501953
0.0,17.53865623474121
0.0,17.244577407836914
0.0,16.91704750061035
0.0,16.602115631103516
0.0,16.254531860351562
0.0,15.853170394897461
0.0,15.400103569030762
0.0,14.919699668884277
0.0,14.368246078491211
0.0,13.79323959350586
0.0,13.173205375671387
0.0,12.532255172729492
0.0,11.871192932128906
0.0,11.190794944763184
0.0,10.491802215576172
0.0,9.752548217773438
0.0,8.952201843261719
0.0,8.1378755569458
0.0,7.3101067543029785
0.0,6.491794109344482
0.0,5.704954624176025
0.0,4.948378562927246
0.0,4.198519229888916
0.0,3.499882936477661
0.0,2.8281171321868896
0.0,2.1821885108947754
0.0,1.5611032247543335
0.0,0.9415240287780762
0.0,0.36815664172172546
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.43277493119239807
0.0,0.930902898311615
0.0,1.4322539567947388
0.0,1.9814674854278564
0.0,2.554319143295288
0.0,3.1275198459625244
0.0,3.723437786102295
0.0,4.318817615509033
0.0,4.913680076599121
0.0,5.485662937164307
0.0,6.058028697967529
0.0,6.608380317687988
0.0,7.137564182281494
0.0,7.646395206451416
0.0,8.113273620605469
0.0,8.539813995361328
0.0,8.972330093383789
0.0,9.43297290802002
0.0,9.808754920959473
0.0,10.125321388244629
0.0,10.407329559326172
0.0,10.67849063873291
0.0,10.939223289489746
0.0,11.18992805480957
0.0,11.430989265441895
0.0,11.662779808044434
0.0,11.885655403137207
0.0,12.099958419799805
0.0,12.306018829345703
0.0,12.526535987854004
0.0,12.738571166992188
0.0,12.897687911987305
0.0,13.028305053710938
0.0,13.086753845214844
0.0,13.120572090148926
0.0,13.175471305847168
0.0,13.205877304077148
0.0,13.167970657348633
0.0,13.109139442443848
0.0,13.030190467834473
0.0,12.909513473510742
0.0,12.771098136901855
0.0,12.638006210327148
0.0,12.487651824951172
0.0,12.320698738098145
0.0,12.115403175354004
0.0,11.87324047088623
0.0,11.618011474609375
0.0,11.394978523254395
0.0,11.225287437438965
0.0,11.06212329864502
0.0,10.815709114074707
0.0,10.511627197265625
0.0,10.174479484558105
0.0,9.827917098999023
0.0,9.494683265686035
0.0,9.151885032653809
0.0,8.79988956451416
0.0,8.416668891906738
0.0,8.025805473327637
0.0,7.605213642120361
0.0,7.15603494644165
0.0,6.679368495941162
0.0,6.19865608215332
0.0,5.669286727905273
0.0,5.137896537780762
0.0,4.626944065093994
0.0,4.113261699676514
0.0,3.596954822540283
0.0,3.100505828857422
0.0,2.600771188735962
0.0,2.1202571392059326
0.0,1.65822434425354
0.0,1.1915802955627441
0.0,0.6533569097518921
0.0,0.11345464736223221
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.06736718863248825
0.0,0.6690763831138611
0.0,1.2700247764587402
0.0,1.8926212787628174
0.0,2.558417320251465
0.0,3.2433691024780273
0.0,3.9467382431030273
0.0,4.667818546295166
0.0,5.383546352386475
0.0,6.071746349334717
0.0,6.755858898162842
0.0,7.436039447784424
0.0,8.112441062927246
0.0,8.785208702087402
0.0,9.454482078552246
0.0,10.120396614074707
0.0,10.7830810546875
0.0,11.397894859313965
0.0,11.989063262939453
0.0,12.579874992370605
0.0,13.19272518157959
0.0,13.826767921447754
0.0,14.436424255371094
184.16587829589844,15.089777946472168
0.0,15.6956205368042
0.0,16.255779266357422
0.0,16.816776275634766
0.0,17.3561954498291
0.0,17.874868392944336
0.0,18.373592376708984
0.0,18.853134155273438
0.0,19.314233779907227
0.0,19.712833404541016
0.0,20.05133819580078
0.0,20.35444450378418
0.0,20.645893096923828
0.0,20.926132202148438
0.0,21.195592880249023
0.0,21.45469093322754
0.0,21.703821182250977
0.0,21.920989990234375
0.0,22.107421875
0.0,22.309066772460938
0.0,22.50295639038086
0.0,22.689388275146484
0.0,22.958173751831055
0.0,23.216623306274414
0.0,23.465131759643555
0.0,23.681699752807617
184.16580200195312,23.97946548461914
187.57603454589844,24.288158416748047
0.0,24.54021644592285
0.0,24.76020050048828
0.0,24.949338912963867
0.0,25.153587341308594
0.0,25.372360229492188
0.0,25.582717895507812
0.0,25.762605667114258
0.0,25.913190841674805
0.0,26.080366134643555
0.0,26.218730926513672
0.0,26.329391479492188
0.0,26.4357967376709
0.0,26.538108825683594
0.0,26.59172248840332
0.0,26.620895385742188
0.0,26.626562118530273
0.0,26.609630584716797
0.0,26.59334945678711
0.0,26.532930374145508
0.0,26.43007469177246
0.0,26.308794021606445
0.0,26.1697940826416
0.0,26.058523178100586
0.0,25.906768798828125
0.0,25.738468170166016
0.0,25.55426025390625
0.0,25.354755401611328
0.0,25.162925720214844
0.0,24.956090927124023
0.0,24.757213592529297
0.0,24.565982818603516
0.0,24.404489517211914
0.0,24.249208450317383
0.0,24.077516555786133
0.0,23.934812545776367
0.0,23.819974899291992
0.0,23.70955467224121
0.0,23.60338020324707
0.0,23.478910446166992
0.0,23.33684730529785
0.0,23.200246810913086
0.0,23.068899154663086
0.0,22.920223236083984
0.0,22.777265548706055
0.0,22.63980484008789
0.0,22.48525047302246
0.0,22.29187774658203
0.0,22.083559036254883
0.0,21.88325309753418
0.0,21.668272018432617
0.0,21.439176559448242
0.0,21.241275787353516
0.0,21.05098533630371
0.0,20.86801528930664
0.0,20.692079544067383
0.0,20.500532150268555
0.0,20.316349029541016
0.0,20.116870880126953
0.0,19.92506217956543
0.0,19.718250274658203
0.0,19.519393920898438
0.0,19.305803298950195
0.0,19.100425720214844
0.0,18.925331115722656
0.0,18.75697135925293
0.0,18.59508514404297
0.0,18.461809158325195
0.0,18.35603904724121
0.0,18.27672004699707
0.0,18.178070068359375
0.0,18.06083106994629
0.0,17.948102951049805
0.0,17.839710235595703
0.0,17.735485076904297
0.0,17.635269165039062
0.0,17.561290740966797
0.0,17.51253890991211
0.0,17.488040924072266
0.0,17.46448516845703
0.0,17.419456481933594
0.0,17.37615966796875
0.0,17.379289627075195
0.0,17.404680252075195
0.0,17.406713485717773
0.0,17.408668518066406
0.0,17.410547256469727
0.0,17.412355422973633
0.0,17.436473846435547
0.0,17.48204803466797
0.0,17.525869369506836
0.0,17.52324104309082
0.0,17.49833106994629
0.0,17.496763229370117
0.0,17.495254516601562
0.0,17.47142219543457
0.0,17.403743743896484
0.0,17.316287994384766
0.0,17.232194900512695
0.0,17.151336669921875
0.0,17.073589324951172
0.0,16.97644805908203
0.0,16.86066436767578
0.0,16.72694969177246
0.0,16.575998306274414
0.0,16.408472061157227
0.0,16.225006103515625
0.0,16.026216506958008
0.0,15.812688827514648
0.0,15.652138710021973
0.0,15.497762680053711
0.0,15.349325180053711
0.0,15.206596374511719
0.0,15.0917387008667
0.0,14.981298446655273
0.0,14.875105857849121
0.0,14.772997856140137
0.0,14.67481803894043
0.0,14.580412864685059
0.0,14.489639282226562
0.0,14.424738883972168
0.0,14.362334251403809
0.0,14.279948234558105
0.0,14.20073127746582
0.0,14.169322967529297
0.0,14.161503791809082
0.0,14.153985023498535
0.0,14.101994514465332
0.0,14.029622077941895
0.0,13.982414245605469
0.0,13.914640426635742
0.0,13.84947395324707
0.0,13.809194564819336
0.0,13.770464897155762
0.0,13.733224868774414
0.0,13.697417259216309
0.0,13.66298770904541
0.0,13.652260780334473
0.0,13.641946792602539
0.0,13.609650611877441
0.0,13.55621337890625
0.0,13.549593925476074
0.0,13.565610885620117
0.0,13.558629989624023
0.0,13.484773635864258
0.0,13.413758277893066
0.0,13.323092460632324
0.0,13.235913276672363
0.0,13.129706382751465
0.0,13.027584075927734
0.0,12.929388999938965
0.0,12.83497142791748
0.0,12.744184494018555
0.0,12.656889915466309
0.0,12.572952270507812
0.0,12.492243766784668
0.0,12.437021255493164
0.0,12.406303405761719
0.0,12.354386329650879
0.0,12.304465293884277
0.0,12.23408317565918
0.0,12.166407585144043
0.0,12.123716354370117
0.0,12.08266830444336
0.0,12.0208158493042
0.0,11.938961029052734
0.0,11.8154935836792
0.0,11.674392700195312
0.0,11.538718223571777
0.0,11.385880470275879
0.0,11.21653938293457
0.0,11.031330108642578
0.0,10.853243827819824
0.0,10.704388618469238
0.0,10.561259269714355
0.0,10.42363452911377
0.0,10.291302680969238
0.0,10.164060592651367
0.0,10.041712760925293
0.0,9.924070358276367
0.0,9.810953140258789
0.0,9.679804801940918
0.0,9.553699493408203
0.0,9.432445526123047
0.0,9.315855026245117
0.0,9.20374870300293
0.0,9.118335723876953
0.0,9.036208152770996
0.0,8.957239151000977
0.0,8.858925819396973
0.0,8.742011070251465
0.0,8.629593849182129
0.0,8.499120712280273
0.0,8.328902244567871
0.0,8.120466232299805
0.0,7.897665977478027
0.0,7.705816745758057
0.0,7.543727874755859
0.0,7.38787317276001
0.0,7.26039457321167
0.0,7.160201072692871
0.0,7.08624267578125
0.0,6.9927473068237305
0.0,6.902847766876221
0.0,6.816405773162842
0.0,6.710906982421875
0.0,6.58708381652832
0.0,6.490405082702637
0.0,6.397444725036621
0.0,6.3080596923828125
0.0,6.2444939613342285
0.0,6.205755233764648
0.0,6.146124839782715
0.0,6.021642208099365
0.0,5.9243292808532715
0.0,5.830759525299072
0.0,5.740787982940674
0.0,5.631895542144775
0.0,5.504809379577637
0.0,5.360231399536133
0.0,5.243593692779541
0.0,5.109062194824219
0.0,4.9573235511779785
0.0,4.789039134979248
0.0,4.60484504699707
0.0,4.427735805511475
0.0,4.235056400299072
0.0,4.049787998199463
0.0,3.894026756286621
0.0,3.7442564964294434
0.0,3.6002466678619385
0.0,3.461775541305542
0.0,3.306248664855957
0.0,3.156703472137451
0.0,2.9905283451080322
0.0,2.8083624839782715
0.0,2.6332032680511475
0.0,2.442401170730591
0.0,2.236555576324463
0.0,2.0162456035614014
0.0,1.7820271253585815
0.0,1.5344352722167969
0.0,1.3187479972839355
0.0,1.1337382793426514
0.0,0.9782259464263916
0.0,0.8286949396133423
0.0,0.6625332832336426
0.0,0.48038074374198914
0.0,0.3276158273220062
0.0,0.20310825109481812
0.0,0.10577121376991272
0.0,0.0345577634871006
0.0,0.033228617161512375
0.0,0.09909592568874359
0.0,0.16242986917495728
0.0,0.15618257224559784
0.0,0.150175541639328
0.0,0.16678133606910706
0.0,0.1827484518289566
0.0,0.19810143113136292
0.0,0.21286392211914062
0.0,0.2718221843242645
0.0,0.3285128176212311
0.0,0.40540289878845215
0.0,0.5240992307662964
0.0,0.6829938292503357
0.0,0.8805387616157532
0.0,1.0928676128387451
0.0,1.341793417930603
0.0,1.6259088516235352
0.0,1.94385826587677
0.0,2.2495789527893066
0.0,2.543541193008423
0.0,2.8261971473693848
